match_id,date,team1,team2,fifa_rank_diff,team1_last5_points,team2_last5_points,team1_last5_goal_diff,team2_last5_goal_diff,team1_can_win_rate,team2_can_win_rate,h2h_total_matches,h2h_team1_win_rate,team1_is_host,team2_is_host,stage_group,days_since_last_match_team1,days_since_last_match_team2,team1_can_titles,team2_can_titles,form_momentum_diff,can_performance_diff,h2h_dominance,titles_advantage,result
3716,2015-06-14,Congo,Kenya,5.0,7.0,5.0,-0.2,-0.4,0.2692307692307692,0.1176470588235294,0,0.33,0,0,0,7,7,0,0,0.2,0.15158371040723984,-0.16999999999999998,0,D
3717,2015-06-14,Cameroon,Mauritania,-63.0,10.0,3.0,0.4,-1.0,0.4945054945054945,0.0,0,0.33,0,0,0,7,7,5,0,1.4,0.4945054945054945,-0.16999999999999998,5,W
3718,2015-06-14,Barbados,Aruba,0.0,3.0,7.0,-0.2,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.0,0.0,-0.16999999999999998,0,L
3719,2015-06-14,Gabon,Ivory Coast,-17.0,4.0,11.0,-0.6,1.2,0.28,0.4444444444444444,0,0.33,0,0,0,7,7,0,2,-1.7999999999999998,-0.1644444444444444,-0.16999999999999998,-2,D
3720,2015-06-14,Egypt,Tanzania,-78.0,9.0,1.0,0.6,-1.2,0.5607476635514018,0.0,1,1.0,0,0,0,7,7,7,0,1.7999999999999998,0.5607476635514018,0.5,7,W
3721,2015-06-14,Cuba,Curaçao,0.0,4.0,11.0,-1.0,1.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-2.4,0.0,-0.5,0,D
3722,2015-06-15,Morocco,Tunisia,-29.0,12.0,8.0,1.8,1.4,0.3857142857142857,0.3125,2,0.0,0,0,1,7,7,1,1,0.40000000000000013,0.07321428571428568,-0.5,0,D
3723,2015-06-16,North Korea,Uzbekistan,0.0,8.0,2.0,0.4,-1.2,0.35,0.35,2,0.0,0,0,0,7,7,0,0,1.6,0.0,-0.5,0,W
3724,2015-06-16,Malaysia,Palestine,0.0,7.0,4.0,-0.4,-0.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,0.0,0.0,-0.5,0,L
3725,2015-06-16,Kyrgyzstan,Australia,0.0,5.0,3.0,-1.0,-0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6,0.0,-0.16999999999999998,0,L
3726,2015-06-16,Laos,Lebanon,0.0,2.0,3.0,-1.0,-0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6,0.0,-0.16999999999999998,0,L
3727,2015-06-16,South Africa,Angola,-33.0,5.0,8.0,0.0,1.2,0.3809523809523809,0.1538461538461538,1,1.0,0,0,0,7,7,1,0,-1.2,0.22710622710622708,0.5,1,W
3728,2015-06-16,Turkmenistan,Iran,0.0,1.0,12.0,-1.5,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.1,0.0,-0.16999999999999998,0,D
3729,2015-06-16,Yemen,Philippines,0.0,5.0,9.0,-0.6,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.2,0.0,-0.16999999999999998,0,L
3730,2015-06-16,Japan,Singapore,0.0,12.0,10.0,1.6,1.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.20000000000000018,0.0,-0.16999999999999998,0,D
3731,2015-06-16,Suriname,Nicaragua,0.0,7.0,4.0,-0.6,-0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.20000000000000007,0.0,-0.16999999999999998,0,L
3732,2015-06-16,Hong Kong,Maldives,0.0,10.0,3.0,0.4,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.0,0.0,-0.16999999999999998,0,W
3733,2015-06-16,Poland,Greece,0.0,10.0,5.0,0.8,-0.8,0.35,0.35,1,0.0,0,0,0,7,7,0,0,1.6,0.0,-0.5,0,D
3734,2015-06-16,Grenada,Puerto Rico,0.0,0.0,4.0,-2.2,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.6,0.0,-0.16999999999999998,0,W
3735,2015-06-16,Timor-Leste,United Arab Emirates,0.0,0.0,7.0,-3.0,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.0,0.0,-0.16999999999999998,0,L
3736,2015-06-16,Cambodia,Afghanistan,0.0,8.0,4.0,0.0,-1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.2,0.0,-0.16999999999999998,0,L
3737,2015-06-16,Myanmar,South Korea,0.0,7.0,10.0,0.4,1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6,0.0,-0.16999999999999998,0,L
3738,2015-06-16,Bhutan,China Pr,0.0,6.0,7.0,-2.2,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.8000000000000003,0.0,-0.16999999999999998,0,L
3739,2015-06-16,Bangladesh,Tajikistan,0.0,7.0,3.0,-0.2,-1.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.2,0.0,-0.16999999999999998,0,D
3740,2015-06-16,Jordan,Trinidad And Tobago,0.0,5.0,3.0,0.0,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.0,0.0,-0.16999999999999998,0,W
3741,2015-06-16,Italy,Portugal,0.0,7.0,7.0,0.2,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.4,0.0,-0.16999999999999998,0,L
3742,2015-06-16,Guam,India,0.0,5.0,5.0,-0.4,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.4,0.0,-0.16999999999999998,0,W
3743,2015-06-20,Tanzania,Uganda,20.0,0.0,10.0,-1.8,0.4,0.0,0.1739130434782608,7,0.0,0,0,1,7,7,0,0,-2.2,-0.1739130434782608,-0.5,0,L
3744,2015-06-20,South Africa,Mauritius,-120.0,7.0,4.0,0.2,-1.8,0.3809523809523809,0.0,0,0.33,0,0,1,7,7,1,0,2.0,0.3809523809523809,-0.16999999999999998,1,W
3745,2015-06-20,Mozambique,Seychelles,-98.0,7.0,4.0,-0.2,-0.6,0.0,0.35,2,1.0,0,0,1,7,7,0,0,0.39999999999999997,-0.35,0.5,0,W
3746,2015-06-20,Senegal,Gambia,-82.0,10.0,8.0,0.4,0.2,0.4029850746268656,0.6,0,0.33,0,0,1,7,7,1,0,0.2,-0.19701492537313436,-0.16999999999999998,1,W
3747,2015-06-21,Djibouti,Burundi,53.0,0.0,5.0,-3.8,-0.2,0.35,0.0,0,0.33,0,0,1,7,7,0,0,-3.5999999999999996,0.35,-0.16999999999999998,0,L
3748,2015-06-21,Ethiopia,Kenya,35.0,4.0,5.0,-1.0,-0.4,0.2333333333333333,0.1176470588235294,5,0.2,0,0,1,7,7,1,0,-0.6,0.11568627450980391,-0.3,1,W
3749,2015-06-21,Lesotho,Botswana,4.0,4.0,1.0,-0.6,-1.0,0.35,0.0,5,0.0,0,0,1,7,7,0,0,0.4,0.35,-0.5,0,D
3750,2015-06-21,Mauritania,Sierra Leone,-10.0,3.0,1.0,-0.6,-1.8,0.0,0.125,0,0.33,0,0,1,7,7,0,0,1.2000000000000002,-0.125,-0.16999999999999998,0,W
3751,2015-06-21,Morocco,Libya,-106.0,10.0,2.0,1.2,-1.4,0.3857142857142857,0.2727272727272727,2,1.0,0,0,1,7,7,1,0,2.5999999999999996,0.11298701298701297,0.5,1,W
3752,2015-06-21,Namibia,Zambia,7.0,10.0,8.0,1.0,0.6,0.0,0.3880597014925373,3,0.0,0,0,1,7,7,0,1,0.4,-0.3880597014925373,-0.5,-1,W
3753,2015-06-21,Eswatini,Angola,62.0,10.0,5.0,0.4,0.2,0.35,0.1538461538461538,2,0.0,0,0,1,7,7,0,0,0.2,0.19615384615384618,-0.5,0,D
3754,2015-06-21,Zimbabwe,Comoros,10.0,9.0,3.0,0.0,-0.8,0.2,0.25,0,0.33,0,0,1,7,7,0,0,0.8,-0.04999999999999999,-0.16999999999999998,0,W
3755,2015-06-22,Guinea,Liberia,-65.0,5.0,3.0,-0.6,-1.4,0.2765957446808511,0.2,0,0.33,0,0,1,7,7,0,0,0.7999999999999999,0.07659574468085106,-0.16999999999999998,0,W
3756,2015-06-27,Mexico,Costa Rica,0.0,6.0,4.0,-0.2,-0.2,0.35,0.35,4,0.5,0,0,0,7,7,0,0,0.0,0.0,0.0,0,D
3757,2015-07-01,Honduras,Mexico,0.0,5.0,4.0,0.0,-0.4,0.35,0.35,2,0.5,0,0,0,7,7,0,0,0.4,0.0,0.0,0,D
3758,2015-07-04,Zambia,Namibia,-7.0,7.0,10.0,0.4,0.6,0.3880597014925373,0.0,4,0.0,0,0,1,7,7,1,0,-0.19999999999999996,0.3880597014925373,-0.5,1,W
3759,2015-07-04,Angola,Eswatini,-62.0,5.0,11.0,0.2,0.8,0.1538461538461538,0.35,3,0.6666666666666666,0,0,1,7,7,0,0,-0.6000000000000001,-0.19615384615384618,0.16666666666666663,0,W
3760,2015-07-06,Malawi,Uganda,31.0,5.0,10.0,-0.2,0.8,0.2,0.1739130434782608,2,0.0,0,0,0,7,7,0,0,-1.0,0.026086956521739202,-0.5,0,W
3761,2015-08-19,Fiji,Tonga,0.0,6.0,7.5,2.0,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,W
3762,2015-08-20,Cambodia,Bhutan,0.0,5.0,6.0,-0.8,-3.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.4000000000000004,0.0,-0.16999999999999998,0,W
3763,2015-08-26,Lebanon,Iraq,0.0,5.0,10.0,0.0,0.4,0.35,0.35,3,0.3333333333333333,0,0,0,7,7,0,0,-0.4,0.0,-0.16666666666666669,0,L
3764,2015-08-27,Fiji,American Samoa,0.0,9.0,7.5,2.75,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.75,0.0,-0.16999999999999998,0,W
3765,2015-08-28,Oman,Yemen,0.0,7.0,5.0,0.6,-0.6,0.35,0.35,3,1.0,0,0,0,7,7,0,0,1.2,0.0,0.5,0,W
3766,2015-08-28,Qatar,Singapore,0.0,10.0,11.0,0.4,1.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.4,0.0,-0.16999999999999998,0,W
3767,2015-08-28,Rwanda,Ethiopia,-12.0,10.0,7.0,0.6,0.0,0.3333333333333333,0.2333333333333333,1,1.0,0,0,0,7,7,0,1,0.6,0.1,0.5,-1,W
3768,2015-08-28,Tanzania,Libya,-4.0,0.0,1.0,-2.2,-2.0,0.0,0.2727272727272727,0,0.33,0,0,0,7,7,0,0,-0.20000000000000018,-0.2727272727272727,-0.16999999999999998,0,L
3769,2015-08-28,United Arab Emirates,Myanmar,0.0,9.0,4.0,-0.4,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.19999999999999996,0.0,-0.16999999999999998,0,W
3770,2015-08-29,Malaysia,Bangladesh,0.0,4.0,5.0,-2.2,-0.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-1.8000000000000003,0.0,-0.5,0,D
3771,2015-08-29,Laos,Cambodia,0.0,2.0,7.0,-1.2,-0.4,0.35,0.35,3,0.3333333333333333,0,0,0,7,7,0,0,-0.7999999999999999,0.0,-0.16666666666666669,0,W
3772,2015-08-30,Niger,Burkina Faso,61.0,7.0,4.0,-0.4,-0.2,0.0,0.1875,3,0.3333333333333333,0,0,0,7,7,0,0,-0.2,-0.1875,-0.16666666666666669,0,D
3773,2015-08-31,India,Nepal,0.0,4.0,1.0,-0.2,-1.8,0.35,0.35,3,0.6666666666666666,0,0,0,7,7,0,0,1.6,0.0,0.16666666666666663,0,D
3774,2015-08-31,Lebanon,Palestine,0.0,5.0,7.0,0.0,1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.2,0.0,-0.16999999999999998,0,D
3775,2015-09-01,Congo,Ghana,49.0,8.0,7.0,0.0,0.6,0.2692307692307692,0.5294117647058824,2,0.0,0,0,0,7,7,0,4,-0.6,-0.26018099547511314,-0.5,-4,L
3776,2015-09-03,Kuwait,Myanmar,0.0,6.0,1.0,-0.2,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.8,0.0,-0.16999999999999998,0,W
3777,2015-09-03,Uzbekistan,Yemen,0.0,2.0,4.0,-1.4,-0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.5999999999999999,0.0,-0.16999999999999998,0,W
3778,2015-09-03,United Arab Emirates,Malaysia,0.0,12.0,5.0,0.6,-1.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.4,0.0,-0.16999999999999998,0,W
3779,2015-09-03,Syria,Singapore,0.0,13.0,10.0,1.8,1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.8,0.0,-0.16999999999999998,0,W
3780,2015-09-03,Saudi Arabia,Timor-Leste,0.0,9.0,0.0,-0.2,-2.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.4,0.0,-0.16999999999999998,0,W
3781,2015-09-03,Qatar,Bhutan,0.0,10.0,6.0,1.0,-2.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,3.6,0.0,-0.16999999999999998,0,W
3782,2015-09-03,Oman,Turkmenistan,0.0,7.0,2.0,-0.4,-1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.7999999999999999,0.0,-0.16999999999999998,0,W
3783,2015-09-03,South Korea,Laos,0.0,13.0,5.0,1.6,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.2,0.0,-0.16999999999999998,0,W
3784,2015-09-03,Thailand,Afghanistan,0.0,7.0,7.0,0.2,-0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.0,0.0,-0.16999999999999998,0,W
3785,2015-09-03,Japan,Cambodia,0.0,10.0,6.0,1.4,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,W
3786,2015-09-03,Iraq,Taiwan,0.0,10.0,6.0,0.4,-1.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.7999999999999998,0.0,-0.16999999999999998,0,W
3787,2015-09-03,Iran,Guam,0.0,10.0,7.0,0.4,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.6000000000000001,0.0,-0.16999999999999998,0,W
3788,2015-09-03,China Pr,Hong Kong,0.0,9.0,10.0,1.8,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.2000000000000002,0.0,-0.16999999999999998,0,D
3789,2015-09-03,Bahrain,North Korea,0.0,5.0,10.0,-1.2,0.8,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-2.0,0.0,-0.5,0,L
3790,2015-09-03,Australia,Bangladesh,0.0,5.0,3.0,-0.2,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.39999999999999997,0.0,-0.16999999999999998,0,W
3791,2015-09-03,Philippines,Maldives,0.0,9.0,0.0,0.4,-1.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,W
3792,2015-09-03,Jordan,Kyrgyzstan,0.0,8.0,4.0,0.8,-1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,D
3793,2015-09-04,Djibouti,Togo,73.0,0.0,4.0,-3.2,-1.0,0.35,0.12,0,0.33,0,0,0,7,7,0,0,-2.2,0.22999999999999998,-0.16999999999999998,0,L
3794,2015-09-04,Curaçao,El Salvador,0.0,9.0,6.0,0.4,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.6000000000000001,0.0,-0.16999999999999998,0,L
3795,2015-09-04,Grenada,Haiti,0.0,3.0,3.0,-1.2,-0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.3999999999999999,0.0,-0.16999999999999998,0,L
3796,2015-09-04,Portugal,France,0.0,9.0,6.0,0.0,-0.2,0.35,0.35,1,0.0,0,0,0,7,7,0,0,0.2,0.0,-0.5,0,L
3797,2015-09-04,Venezuela,Honduras,0.0,7.0,5.0,-0.2,0.0,0.35,0.35,3,0.6666666666666666,0,0,0,7,7,0,0,-0.2,0.0,0.16666666666666663,0,L
3798,2015-09-05,South Sudan,Equatorial Guinea,78.0,1.0,6.0,-1.8,-0.2,0.35,0.4,0,0.33,0,1,0,7,7,0,0,-1.6,-0.050000000000000044,-0.16999999999999998,0,W
3799,2015-09-05,Tanzania,Nigeria,76.0,0.0,7.0,-2.0,0.4,0.0,0.5463917525773195,0,0.33,0,0,0,7,7,0,3,-2.4,-0.5463917525773195,-0.16999999999999998,-3,D
3800,2015-09-05,Seychelles,Ethiopia,58.0,1.0,7.0,-2.0,0.0,0.35,0.2333333333333333,0,0.33,0,0,0,7,7,0,1,-2.0,0.11666666666666667,-0.16999999999999998,-1,D
3801,2015-09-05,São Tomé And Príncipe,Morocco,88.0,3.0,10.0,-2.2,0.8,0.35,0.3857142857142857,0,0.33,0,0,0,7,7,0,1,-3.0,-0.0357142857142857,-0.16999999999999998,-1,L
3802,2015-09-05,Rwanda,Ghana,67.0,10.0,9.0,0.6,0.8,0.3333333333333333,0.5294117647058824,0,0.33,0,0,0,7,7,0,4,-0.20000000000000007,-0.19607843137254904,-0.16999999999999998,-4,L
3803,2015-09-05,Namibia,Senegal,79.0,9.0,10.0,0.4,0.6,0.0,0.4029850746268656,0,0.33,0,0,0,7,7,0,1,-0.19999999999999996,-0.4029850746268656,-0.16999999999999998,-1,L
3804,2015-09-05,Mauritania,South Africa,53.0,6.0,9.0,0.0,0.8,0.0,0.3809523809523809,0,0.33,0,0,0,7,7,0,1,-0.8,-0.3809523809523809,-0.16999999999999998,-1,W
3805,2015-09-05,Guinea-Bissau,Congo,2.0,6.0,7.0,0.0,-0.2,0.0,0.2692307692307692,0,0.33,0,0,0,7,7,0,0,0.2,-0.2692307692307692,-0.16999999999999998,0,L
3806,2015-09-05,Comoros,Uganda,25.0,3.0,10.0,-0.8,1.0,0.25,0.1739130434782608,0,0.33,0,0,0,7,7,0,0,-1.8,0.07608695652173919,-0.16999999999999998,0,L
3807,2015-09-05,Botswana,Burkina Faso,78.0,2.0,5.0,-0.8,0.0,0.0,0.1875,2,0.5,0,0,0,7,7,0,0,-0.8,-0.1875,0.0,0,W
3808,2015-09-05,Gabon,Sudan,-38.0,5.0,6.0,-0.4,-0.4,0.28,0.2592592592592592,1,0.0,0,0,0,7,7,0,1,0.0,0.020740740740740837,-0.5,-1,W
3809,2015-09-05,Costa Rica,Brazil,0.0,2.0,15.0,-0.6,1.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-2.0,0.0,-0.5,0,L
3810,2015-09-05,Chile,Paraguay,0.0,6.0,4.0,-0.4,-0.6,0.35,0.35,5,0.6,0,0,0,7,7,0,0,0.19999999999999996,0.0,0.09999999999999998,0,W
3811,2015-09-05,Liberia,Tunisia,101.0,3.0,6.0,-1.4,1.2,0.2,0.3125,0,0.33,0,0,0,7,7,0,1,-2.5999999999999996,-0.11249999999999999,-0.16999999999999998,-1,W
3812,2015-09-06,Eswatini,Malawi,29.0,8.0,7.0,0.2,0.0,0.35,0.2,1,0.0,0,0,0,7,7,0,0,0.2,0.14999999999999997,-0.5,0,D
3813,2015-09-06,Sierra Leone,Ivory Coast,22.0,0.0,9.0,-2.0,0.8,0.125,0.4444444444444444,2,0.0,0,0,0,7,7,0,2,-2.8,-0.3194444444444444,-0.5,-2,D
3814,2015-09-06,Mauritius,Mozambique,76.0,3.0,7.0,-2.4,0.4,0.0,0.0,0,0.33,0,0,0,7,7,0,0,-2.8,0.0,-0.16999999999999998,0,W
3815,2015-09-06,Madagascar,Angola,12.0,7.0,7.0,0.0,0.6,0.4,0.1538461538461538,0,0.33,0,0,0,7,7,0,0,-0.6,0.24615384615384622,-0.16999999999999998,0,D
3816,2015-09-06,Lesotho,Algeria,105.0,4.0,9.0,-0.6,1.2,0.35,0.3636363636363636,0,0.33,0,0,0,7,7,0,2,-1.7999999999999998,-0.013636363636363613,-0.16999999999999998,-2,L
3817,2015-09-06,Chad,Egypt,142.0,4.0,9.0,-0.6,0.8,0.35,0.5607476635514018,1,0.0,0,0,0,7,7,0,7,-1.4,-0.21074766355140184,-0.5,-7,L
3818,2015-09-06,Central African Republic,Dr Congo,27.0,1.0,5.0,-2.2,-0.2,0.35,0.273972602739726,0,0.33,0,0,0,7,7,0,2,-2.0,0.07602739726027397,-0.16999999999999998,-2,W
3819,2015-09-06,Libya,Cape Verde,18.0,3.0,9.0,-1.8,1.6,0.2727272727272727,0.1818181818181818,0,0.33,0,0,0,7,7,0,0,-3.4000000000000004,0.09090909090909091,-0.16999999999999998,0,L
3820,2015-09-07,Myanmar,New Zealand,0.0,1.0,2.0,-2.6,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.6,0.0,-0.16999999999999998,0,D
3821,2015-09-07,France,Serbia,0.0,6.0,10.0,-0.2,1.0,0.35,0.35,2,0.5,0,0,0,7,7,0,0,-1.2,0.0,0.0,0,W
3822,2015-09-08,Lebanon,South Korea,0.0,5.0,13.0,0.0,2.8,0.35,0.35,4,0.25,0,0,0,7,7,0,0,-2.8,0.0,-0.25,0,L
3823,2015-09-08,India,Iran,0.0,5.0,10.0,0.0,1.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.4,0.0,-0.16999999999999998,0,L
3824,2015-09-08,Laos,Kuwait,0.0,5.0,8.0,-1.8,1.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-3.4000000000000004,0.0,-0.16999999999999998,0,L
3825,2015-09-08,Malaysia,Saudi Arabia,0.0,5.0,9.0,-2.6,0.8,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-3.4000000000000004,0.0,-0.5,0,L
3826,2015-09-08,Hong Kong,Qatar,0.0,11.0,10.0,2.0,3.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.7999999999999998,0.0,-0.16999999999999998,0,L
3827,2015-09-08,Philippines,Uzbekistan,0.0,12.0,4.0,1.4,-1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.5999999999999996,0.0,-0.16999999999999998,0,L
3828,2015-09-08,Tajikistan,Australia,0.0,4.0,8.0,-1.2,1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.2,0.0,-0.16999999999999998,0,L
3829,2015-09-08,Thailand,Iraq,0.0,7.0,12.0,0.2,1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.0,0.0,-0.16999999999999998,0,D
3830,2015-09-08,Yemen,Bahrain,0.0,1.0,5.0,-1.4,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.2,0.0,-0.16999999999999998,0,L
3831,2015-09-08,Palestine,United Arab Emirates,0.0,5.0,12.0,0.8,2.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-1.5999999999999999,0.0,-0.5,0,D
3832,2015-09-08,Guam,Oman,0.0,7.0,10.0,-1.0,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.6,0.0,-0.16999999999999998,0,D
3833,2015-09-08,Mexico,Argentina,0.0,5.0,9.0,-0.2,1.6,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-1.8,0.0,-0.5,0,D
3834,2015-09-08,China Pr,Maldives,0.0,9.0,0.0,1.8,-1.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,3.4000000000000004,0.0,-0.16999999999999998,0,W
3835,2015-09-08,Cambodia,Syria,0.0,3.0,13.0,-1.4,1.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-3.2,0.0,-0.16999999999999998,0,L
3836,2015-09-08,Bangladesh,Jordan,0.0,3.0,9.0,-1.4,1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.4,0.0,-0.16999999999999998,0,L
3837,2015-09-08,Afghanistan,Japan,0.0,7.0,13.0,-1.0,2.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-3.8,0.0,-0.16999999999999998,0,L
3838,2015-09-08,Zambia,Gabon,7.0,7.0,8.0,0.0,0.8,0.3880597014925373,0.28,1,1.0,0,0,0,7,7,1,0,-0.8,0.1080597014925373,0.5,1,D
3839,2015-09-08,Venezuela,Panama,0.0,7.0,7.0,-0.4,-0.8,0.35,0.35,2,0.0,0,0,0,7,7,0,0,0.4,0.0,-0.5,0,D
3840,2015-09-08,South Africa,Senegal,41.0,8.0,12.0,0.4,1.0,0.3809523809523809,0.4029850746268656,2,0.0,0,0,0,7,7,1,1,-0.6,-0.022032693674484738,-0.5,0,W
3841,2015-09-08,Nigeria,Niger,-90.0,8.0,8.0,0.6,0.0,0.5463917525773195,0.0,1,0.0,0,0,0,7,7,3,0,0.6,0.5463917525773195,-0.5,3,W
3842,2015-09-08,El Salvador,Curaçao,0.0,9.0,6.0,0.2,0.0,0.35,0.35,1,1.0,0,0,0,7,7,0,0,0.2,0.0,0.5,0,W
3843,2015-09-08,Ecuador,Honduras,0.0,8.0,8.0,0.8,0.8,0.35,0.35,4,0.5,0,0,0,7,7,0,0,0.0,0.0,0.0,0,W
3844,2015-09-12,Rwanda,Gabon,48.0,10.0,6.0,0.8,0.6,0.3333333333333333,0.28,2,1.0,0,0,0,7,7,0,0,0.20000000000000007,0.05333333333333329,0.5,0,L
3845,2015-09-30,Botswana,Ethiopia,2.0,4.0,7.0,-0.6,0.0,0.0,0.2333333333333333,2,0.5,0,0,0,7,7,0,1,-0.6,-0.2333333333333333,0.0,-1,L
3846,2015-10-02,Oman,Syria,0.0,10.0,13.0,0.6,2.8,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-2.1999999999999997,0.0,-0.5,0,W
3847,2015-10-03,Jordan,Iraq,0.0,11.0,13.0,1.8,1.4,0.35,0.35,6,0.3333333333333333,0,0,0,7,7,0,0,0.40000000000000013,0.0,-0.16666666666666669,0,W
3848,2015-10-07,Tanzania,Malawi,-11.0,1.0,7.0,-1.8,0.0,0.0,0.2,4,0.5,0,0,0,7,7,0,0,-1.8,-0.2,0.0,0,W
3849,2015-10-07,South Sudan,Mauritania,55.0,4.0,9.0,-1.2,0.6,0.35,0.0,0,0.33,0,0,0,7,7,0,0,-1.7999999999999998,0.35,-0.16999999999999998,0,D
3850,2015-10-07,Mauritius,Kenya,71.0,6.0,5.0,-1.8,-0.6,0.0,0.1176470588235294,0,0.33,0,0,0,7,7,0,0,-1.2000000000000002,-0.1176470588235294,-0.16999999999999998,0,L
3851,2015-10-07,Comoros,Lesotho,-30.0,2.0,4.0,-1.0,-0.8,0.25,0.35,0,0.33,0,0,0,7,7,0,0,-0.19999999999999996,-0.09999999999999998,-0.16999999999999998,0,D
3852,2015-10-07,Seychelles,Burundi,61.0,1.0,8.0,-2.0,0.2,0.35,0.0,0,0.33,0,0,0,7,7,0,0,-2.2,0.35,-0.16999999999999998,0,L
3853,2015-10-08,Kyrgyzstan,Tajikistan,0.0,5.0,4.0,-1.0,-0.8,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-0.19999999999999996,0.0,-0.5,0,D
3854,2015-10-08,Venezuela,Paraguay,0.0,7.0,4.0,-0.4,-0.4,0.35,0.35,2,0.5,0,0,0,7,7,0,0,0.0,0.0,0.0,0,L
3855,2015-10-08,Turkmenistan,India,0.0,1.0,2.0,-1.6,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6000000000000001,0.0,-0.16999999999999998,0,W
3856,2015-10-08,Syria,Japan,0.0,12.0,13.0,2.6,2.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.19999999999999973,0.0,-0.16999999999999998,0,L
3857,2015-10-08,Singapore,Afghanistan,0.0,7.0,4.0,0.6,-2.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,3.2,0.0,-0.16999999999999998,0,W
